2	9999	140	1	9999	8500
60089	8.910201	-75.438503	1	18	1
3204	8.995312	-75.443188	1	375	1
60106	8.885125	-75.438249	1	1850	1
60085	8.901328	-75.488599	1	9	1
60086	8.900176	-75.397944	1	19	1
60091	8.917335	-75.50567	1	72	1
60106	8.997073	-75.496846	1	27	1
59734	9.019307	-75.482485	1	6	1
60098	8.964145	-75.356388	1	128	1
60087	8.884172	-75.373666	1	345	1
60092	8.949303	-75.342608	1	15	1
60098	8.963633	-75.343874	1	149	1
59957	8.839656	-75.433558	1	8	1
60107	9.001644	-75.535274	1	9	1
60079	8.849266	-75.501158	1	354	1
60070	8.855707	-75.375752	1	0	1
60070	8.855063	-75.374703	1	0	1
60066	8.826525	-75.430676	1	9	1
60071	8.862148	-75.359267	1	0	1
60092	8.824381	-75.472042	1	0	1
60073	8.866428	-75.348591	1	0	1
60109	9.003503	-75.554503	1	30	1
60102	8.989937	-75.329585	1	55	1
60074	8.866726	-75.345988	1	0	1
60111	9.016696	-75.548966	1	7	1
60063	8.813018	-75.428113	1	9	1
60083	8.894471	-75.319203	1	6	1
37448	8.853784	-75.339172	1	422	1
60082	8.889688	-75.309532	1	14	1
60106	8.816356	-75.36936	1	17	1
60075	8.87277	-75.307932	1	0	1
60072	8.864537	-75.29815	1	0	1
59962	8.870625	-75.292286	1	0	1
60060	8.792615	-75.52339	1	17	1
60084	8.818267	-75.577447	1	998	1
59965	8.875492	-75.275981	1	0	1
59966	8.875838	-75.274029	1	0	1
60056	8.765153	-75.401834	1	201	1
60065	8.825343	-75.590349	1	5	1
37448	8.809413	-75.311414	1	2386	1
60061	8.798432	-75.570639	1	20	1
60064	8.814711	-75.592577	1	15	1
60173	9.031803	-75.620252	1	65	1
60055	8.76903	-75.359464	1	7	1
38841	8.774269	-75.343919	1	5	1
60048	8.74561	-75.432253	1	5	1
60050	8.747623	-75.414316	1	11	1
60069	8.834179	-75.614771	1	57	1
60076	8.881033	-75.641344	1	81	1
38861	8.853447	-75.256282	1	5	1
60047	8.740505	-75.395469	1	12	1
60053	8.7536	-75.354812	1	113	1
38856	8.829867	-75.265661	1	5	1
60067	8.830255	-75.626865	1	7	1
38859	8.83715	-75.259882	1	7	1
60078	8.902541	-75.228702	1	2	1
60005	8.735861	-75.373195	1	7	1
60078	8.903913	-75.227354	1	0	1
38862	8.847794	-75.245557	1	0	1
38862	8.852519	-75.242348	1	9	1
38860	8.842996	-75.244065	1	0	1
38860	8.839591	-75.24391	1	4	1
3173	8.718331	-75.465661	1	2972	1
60090	8.915295	-75.21895	1	9	1
60027	8.725736	-75.382761	1	5	1
60090	8.913634	-75.218467	1	0	1
38852	8.746244	-75.332251	1	0	1
60046	8.733747	-75.355194	1	35	1
38853	8.747478	-75.327431	1	0	1
38870	8.912282	-75.21593	1	21	1
36351	8.752381	-75.316825	1	0	1
38853	8.745361	-75.326594	1	0	1
60053	8.751798	-75.316266	1	0	1
31357	8.751335	-75.315781	1	0	1
38823	8.749314	-75.318768	1	0	1
3173	8.735076	-75.547966	1	215	1
60049	8.742873	-75.564215	1	5	1
38854	8.814801	-75.249635	1	63	1
38823	8.747605	-75.318335	1	2	1
59328	8.734966	-75.3352	1	0	1
59328	8.734422	-75.336019	1	0	1
60042	8.707707	-75.453128	1	26	1
60045	8.733877	-75.330363	1	7	1
60088	8.91695	-75.204471	1	0	1
38870	8.891801	-75.207564	1	127	1
60026	8.727581	-75.333295	1	0	1
38849	8.73152	-75.324641	1	40	1
60017	8.724784	-75.334799	1	0	1
60017	8.723161	-75.334622	1	0	1
60033	8.696561	-75.40994	1	5	1
38858	8.831889	-75.216541	1	59	1
38858	8.942626	-75.188767	1	0	1
38849	8.724724	-75.314054	1	48	1
38866	8.950539	-75.187601	1	6	1
38847	8.708591	-75.340256	1	2	1
60045	8.707653	-75.342214	1	0	1
38870	8.894142	-75.189678	1	372	1
38871	8.918072	-75.181771	1	17	1
38640	8.950223	-75.17978	1	5	1
38845	8.811396	-75.214645	1	0	1
38845	8.809566	-75.211746	1	4	1
60045	8.686834	-75.363744	1	384	1
37448	8.756506	-75.248115	1	42	1
60037	8.680823	-75.532746	1	174	1
38855	8.822257	-75.194375	1	9	1
38846	8.93691	-75.163357	1	14	1
38864	8.920057	-75.162835	1	39	1
38865	8.950502	-75.159475	1	8	1
38825	8.939448	-75.153052	1	6	1
37438	8.872872	-75.16051	1	6	1
38847	8.668367	-75.342364	1	29	1
38844	8.797922	-75.183794	1	5	1
38842	8.775477	-75.197902	1	11	1
60030	8.677408	-75.58221	1	8	1
38843	8.78868	-75.18195	1	20	1
38824	8.743342	-75.214966	1	30	1
60014	8.657521	-75.341514	1	0	1
38824	8.736897	-75.217694	1	1	1
38824	8.735237	-75.214498	1	0	1
60029	8.644713	-75.538435	1	308	1
38840	8.753107	-75.191837	1	77	1
60022	8.617964	-75.402848	1	1284	1
38839	8.753364	-75.171964	1	42	1
38847	8.667096	-75.258448	1	1771	1
38851	8.740492	-75.168698	1	5	1
60084	8.601308	-75.442544	1	237	1
60022	8.60884	-75.329064	1	4	1
38850	8.729848	-75.156202	1	82	1
37448	8.691882	-75.165304	1	715	1
38830	8.597609	-75.274325	1	24	1
38836	8.687927	-75.142768	1	5	1
38837	8.692824	-75.134371	1	12	1
38805	8.703121	-75.115757	1	25	1
38831	8.611992	-75.188826	1	53	1
38829	8.541589	-75.320847	1	122	1
60084	8.540007	-75.324157	1	32	1
59968	8.525441	-75.340084	1	6	1
38832	8.601009	-75.141423	1	159	1
59956	8.502233	-75.316542	1	3	1
60115	9.035353	-76.082534	1	5	1
167	8.94313	-75.4459	1	8998	1
