2	9999	280	1	9999	8500
13913	9.208473	-73.537877	1	558	1
13903	9.184512	-73.571601	1	195	1
13881	9.234992	-73.557811	1	19	1
13899	9.171408	-73.518144	1	16	1
13902	9.201281	-73.492018	1	11	1
13880	9.239276	-73.505941	1	8	1
13878	9.159126	-73.512193	1	13	1
13882	9.247843	-73.513426	1	11	1
13905	9.216728	-73.59504	1	13	1
13900	9.174084	-73.491146	1	7	1
13840	9.224754	-73.600696	1	6	1
13890	9.150823	-73.579214	1	6	1
13901	9.190709	-73.608366	1	6	1
13919	9.266229	-73.565635	1	128	1
13889	9.143072	-73.58631	1	5	1
13914	9.230088	-73.616059	1	158	1
13921	9.296061	-73.511464	1	12	1
13904	9.213809	-73.641247	1	5	1
13879	9.170264	-73.64464	1	9	1
13923	9.304403	-73.505449	1	11	1
13898	9.093864	-73.643162	1	10	1
13896	9.083002	-73.641621	1	7	1
13894	9.074636	-73.633821	1	10	1
13895	9.082531	-73.648594	1	6	1
13897	9.089192	-73.670119	1	7	1
13874	9.092402	-73.677639	1	7	1
13894	9.061011	-73.653526	1	224	1
13894	9.020002	-73.669281	1	245	1
13893	8.993645	-73.627164	1	133	1
13888	8.978019	-73.616223	1	8	1
13894	9.014895	-73.703565	1	0	1
13892	8.953383	-73.667655	1	581	1
13801	8.93766	-73.639113	1	7	1
13892	8.964065	-73.70842	1	5	1
13887	8.946248	-73.695698	1	24	1
13887	8.947063	-73.702718	1	0	1
13857	8.920754	-73.649306	1	73	1
13858	8.932306	-73.711627	1	6	1
13885	8.900228	-73.665127	1	109	1
23691	9.159069	-73.890475	1	114	1
13873	8.881856	-73.681656	1	17	1
13865	8.888913	-73.710622	1	12	1
13875	8.885153	-73.72945	1	39	1
13872	8.85454	-73.667803	1	27	1
13876	8.899327	-73.75654	1	10	1
13886	8.915588	-73.787904	1	6	1
23683	9.13314	-73.920556	1	6	1
13877	8.902302	-73.786023	1	26	1
13871	8.845366	-73.699749	1	37	1
23689	9.103516	-73.924288	1	480	1
23674	9.144508	-73.932973	1	6	1
13884	8.885099	-73.785752	1	318	1
13870	8.824121	-73.714039	1	161	1
23682	9.126294	-73.960912	1	17	1
13869	8.804034	-73.714344	1	19	1
13867	8.785001	-73.687905	1	0	1
13862	8.779064	-73.689065	1	1	1
13866	8.784751	-73.707841	1	10	1
13854	8.786715	-73.71998	1	8	1
13861	8.772788	-73.699607	1	13	1
13863	8.781041	-73.733012	1	6	1
13860	8.762874	-73.723799	1	16	1
13856	8.724972	-73.574971	1	10	1
13864	8.708082	-73.599548	1	493	1
13859	8.751109	-73.75983	1	64	1
13853	8.697225	-73.57009	1	7	1
13852	8.689478	-73.528442	1	12	1
13855	8.686809	-73.579277	1	87	1
13851	8.687189	-73.614502	1	6	1
13850	8.676759	-73.625819	1	9	1
13849	8.656267	-73.552676	1	8	1
13847	8.654601	-73.621829	1	8	1
13848	8.645814	-73.531968	1	55	1
13593	8.650241	-73.614549	1	8	1
